date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-04-29,BKK,departure,00:05,ARN Stockholm,TG960,TG,12h 20m,00:05 | Thai Airways | ARN Stockholm | TG960 | 12h 20m | DETAILS,2026-01-30T16:02:21.433173
2026-04-29,BKK,departure,14:35,KBV Krabi,FD4400,FD,1h 35m,14:35 | Thai AirAsia | KBV Krabi | FD4400 | 1h 35m | DETAILS,2026-01-30T16:02:46.528995
2026-04-29,BKK,departure,14:35,PQC Phu Quoc,VZ982,VZ,1h 20m,14:35 | Vietjet Thailand | PQC Phu Quoc | VZ982 | 1h 20m | DETAILS,2026-01-30T16:02:46.591968
2026-04-29,BKK,departure,14:40,DAC Dhaka,BS218,BS,2h 40m,14:40 | US-Bangla Airlines | DAC Dhaka | BS218 | 2h 40m | DETAILS,2026-01-30T16:02:46.656558
2026-04-29,BKK,departure,14:40,PNQ Pune,IX241,IX,4h 15m,14:40 | Air India Express | PNQ Pune | IX241 | 4h 15m | DETAILS,2026-01-30T16:02:46.719760
2026-04-29,BKK,departure,14:40,USM Koh Samui,PG151,PG,1h 5m,14:40 | Bangkok Airways | USM Koh Samui | PG151 | 1h 5m | DETAILS,2026-01-30T16:02:46.786122
2026-04-29,BKK,departure,14:45,BOM Mumbai,AI2353,AI,4h 40m,14:45 | Air India | BOM Mumbai | AI2353 | 4h 40m | DETAILS,2026-01-30T16:02:46.959297
2026-04-29,BKK,departure,14:45,HKT Phuket,FD4112,FD,1h 30m,14:45 | Thai AirAsia | HKT Phuket | FD4112 | 1h 30m | DETAILS,2026-01-30T16:02:47.061300
2026-04-29,BKK,departure,14:45,HKT Phuket,TG215,TG,1h 30m,14:45 | Thai Airways | HKT Phuket | TG215 | 1h 30m | DETAILS,2026-01-30T16:02:47.161942
2026-04-29,BKK,departure,14:45,UBP Ubon Ratchathani,VZ224,VZ,1h 10m,14:45 | Vietjet Thailand | UBP Ubon Ratchathani | VZ224 | 1h 10m | DETAILS,2026-01-30T16:02:47.271379
2026-04-29,BKK,departure,14:50,KTI Phnom Penh,K6725,K6,1h 10m,14:50 | Air Cambodia | KTI Phnom Penh | K6725 | 1h 10m | DETAILS,2026-01-30T16:02:47.372569
2026-04-29,BKK,departure,14:55,CNX Chiang Mai,TG112,TG,1h 20m,14:55 | Thai Airways | CNX Chiang Mai | TG112 | 1h 20m | DETAILS,2026-01-30T16:02:47.469710
2026-04-29,BKK,departure,14:55,VVO Vladivostok,SU645,SU,6h 35m,14:55 | Aeroflot | VVO Vladivostok | SU645 | 6h 35m | DETAILS,2026-01-30T16:02:47.571610
2026-04-29,BKK,departure,15:00,SWA Jieyang,9C6194,9C,2h 55m,15:00 | Spring Airlines | SWA Jieyang | 9C6194 | 2h 55m | DETAILS,2026-01-30T16:02:47.686981
2026-04-29,BKK,departure,15:00,HKG Hong Kong,CX654,CX,3h 5m,15:00 | Cathay Pacific | HKG Hong Kong | CX654 | 3h 5m | DETAILS,2026-01-30T16:02:47.799839
2026-04-29,BKK,departure,15:00,USM Koh Samui,PG157,PG,1h 30m,15:00 | Bangkok Airways | USM Koh Samui | PG157 | 1h 30m | DETAILS,2026-01-30T16:02:47.904363
2026-04-29,BKK,departure,15:05,CAN Guangzhou,CZ5096,CZ,3h 0m,15:05 | China Southern | CAN Guangzhou | CZ5096 | 3h 0m | DETAILS,2026-01-30T16:02:48.026031
2026-04-29,BKK,departure,15:05,AUH Abu Dhabi,EY405,EY,7h 15m,15:05 | Etihad | AUH Abu Dhabi | EY405 | 7h 15m | DETAILS,2026-01-30T16:02:48.142765
2026-04-29,BKK,departure,15:10,TPE Taipei,BR202,BR,3h 50m,15:10 | EVA Air | TPE Taipei | BR202 | 3h 50m | DETAILS,2026-01-30T16:02:48.247027
2026-04-29,BKK,departure,15:15,DEL Delhi,AI2356,AI,4h 30m,15:15 | Air India | DEL Delhi | AI2356 | 4h 30m | DETAILS,2026-01-30T16:02:48.347767
2026-04-29,BKK,departure,15:15,TPE Taipei,BR76,BR,3h 50m,15:15 | EVA Air | TPE Taipei | BR76 | 3h 50m | DETAILS,2026-01-30T16:02:48.445634
2026-04-29,BKK,departure,15:20,MFM Macau,NX935,NX,2h 30m,15:20 | Air Macau | MFM Macau | NX935 | 2h 30m | DETAILS,2026-01-30T16:02:48.545144
2026-04-29,BKK,departure,15:20,CMB Colombo,UL405,UL,3h 20m,15:20 | SriLankan Airlines | CMB Colombo | UL405 | 3h 20m | DETAILS,2026-01-30T16:02:48.664132
2026-04-29,BKK,departure,15:20,JED Jeddah,SV845,SV,8h 10m,15:20 | Saudia | JED Jeddah | SV845 | 8h 10m | DETAILS,2026-01-30T16:02:48.758449
2026-04-29,BKK,departure,15:25,CNX Chiang Mai,VZ108,VZ,1h 20m,15:25 | Vietjet Thailand | CNX Chiang Mai | VZ108 | 1h 20m | DETAILS,2026-01-30T16:02:48.871329
2026-04-29,BKK,departure,15:25,HKT Phuket,VZ306,VZ,1h 30m,15:25 | Vietjet Thailand | HKT Phuket | VZ306 | 1h 30m | DETAILS,2026-01-30T16:02:48.977922
2026-04-29,BKK,departure,15:25,CNX Chiang Mai,FD4120,FD,1h 25m,15:25 | Thai AirAsia | CNX Chiang Mai | FD4120 | 1h 25m | DETAILS,2026-01-30T16:02:49.081452
2026-04-29,BKK,departure,15:25,SIN Singapore,TR605,TR,2h 30m,15:25 | Scoot | SIN Singapore | TR605 | 2h 30m | DETAILS,2026-01-30T16:02:49.188237
2026-04-29,BKK,departure,15:30,SIN Singapore,SQ709,SQ,2h 30m,15:30 | Singapore Airlines | SIN Singapore | SQ709 | 2h 30m | DETAILS,2026-01-30T16:02:49.293923
2026-04-29,BKK,departure,15:30,UTH Udon Thani,VZ202,VZ,1h 10m,15:30 | Vietjet Thailand | UTH Udon Thani | VZ202 | 1h 10m | DETAILS,2026-01-30T16:02:49.396523
2026-04-29,BKK,departure,15:30,USM Koh Samui,PG165,PG,1h 5m,15:30 | Bangkok Airways | USM Koh Samui | PG165 | 1h 5m | DETAILS,2026-01-30T16:02:49.508339
2026-04-29,BKK,departure,15:35,YIH Yichang,HU7944,HU,3h 25m,15:35 | Hainan Airlines | YIH Yichang | HU7944 | 3h 25m | DETAILS,2026-01-30T16:02:49.613160
2026-04-29,BKK,departure,15:40,RGN Yangon,8M334,8M,1h 20m,15:40 | MAI | RGN Yangon | 8M334 | 1h 20m | DETAILS,2026-01-30T16:02:49.709994
2026-04-29,BKK,departure,15:45,HKG Hong Kong,UA821,UA,3h 0m,15:45 | United | HKG Hong Kong | UA821 | 3h 0m | DETAILS,2026-01-30T16:02:49.804332
2026-04-29,BKK,departure,15:45,SGN Ho Chi Minh City,VJ800,VJ,1h 30m,15:45 | VietJet | SGN Ho Chi Minh City | VJ800 | 1h 30m | DETAILS,2026-01-30T16:02:49.906803
2026-04-29,BKK,departure,15:50,DAD Da Nang,VZ962,VZ,1h 40m,15:50 | Vietjet Thailand | DAD Da Nang | VZ962 | 1h 40m | DETAILS,2026-01-30T16:02:50.014136
2026-04-29,BKK,departure,15:50,PVG Shanghai,9C7280,9C,4h 25m,15:50 | Spring Airlines | PVG Shanghai | 9C7280 | 4h 25m | DETAILS,2026-01-30T16:02:50.113484
2026-04-29,BKK,departure,15:50,NKG Nanjing,JD620,JD,4h 5m,15:50 | Capital Airlines | NKG Nanjing | JD620 | 4h 5m | DETAILS,2026-01-30T16:02:50.222008
2026-04-29,BKK,departure,15:55,HKG Hong Kong,HX776,HX,3h 0m,15:55 | Hong Kong Airlines | HKG Hong Kong | HX776 | 3h 0m | DETAILS,2026-01-30T16:02:50.400203
2026-04-29,BKK,departure,15:55,KMG Kunming,MU742,MU,2h 30m,15:55 | China Eastern | KMG Kunming | MU742 | 2h 30m | DETAILS,2026-01-30T16:02:50.487251
2026-04-29,BKK,departure,15:55,HAN Hanoi,VN614,VN,1h 55m,15:55 | Vietnam Airlines | HAN Hanoi | VN614 | 1h 55m | DETAILS,2026-01-30T16:02:50.567555
2026-04-29,BKK,departure,15:55,CAN Guangzhou,CZ3082,CZ,3h 5m,15:55 | China Southern | CAN Guangzhou | CZ3082 | 3h 5m | DETAILS,2026-01-30T16:02:50.657115
2026-04-29,BKK,departure,16:00,THS Sukhothai,PG213,PG,1h 20m,16:00 | Bangkok Airways | THS Sukhothai | PG213 | 1h 20m | DETAILS,2026-01-30T16:02:50.745846
2026-04-29,BKK,departure,16:00,UBP Ubon Ratchathani,TG28,TG,1h 10m,16:00 | Thai Airways | UBP Ubon Ratchathani | TG28 | 1h 10m | DETAILS,2026-01-30T16:02:50.843285
2026-04-29,BKK,departure,16:00,USM Koh Samui,PG167,PG,1h 5m,16:00 | Bangkok Airways | USM Koh Samui | PG167 | 1h 5m | DETAILS,2026-01-30T16:02:50.935093
2026-04-29,BKK,departure,16:05,TLV Tel Aviv-Yafo,LY84,LY,10h 50m,16:05 | El Al | TLV Tel Aviv-Yafo | LY84 | 10h 50m | DETAILS,2026-01-30T16:02:51.035626
2026-04-29,BKK,departure,16:10,HDY Hat Yai,FD4204,FD,1h 30m,16:10 | Thai AirAsia | HDY Hat Yai | FD4204 | 1h 30m | DETAILS,2026-01-30T16:02:51.128947
2026-04-29,BKK,departure,16:15,USM Koh Samui,PG159,PG,1h 35m,16:15 | Bangkok Airways | USM Koh Samui | PG159 | 1h 35m | DETAILS,2026-01-30T16:02:51.215776
2026-04-29,BKK,departure,16:15,HKG Hong Kong,UO701,UO,3h 0m,16:15 | HK Express | HKG Hong Kong | UO701 | 3h 0m | DETAILS,2026-01-30T16:02:51.555659
2026-04-29,BKK,departure,16:15,TDX Trat,PG307,PG,1h 0m,16:15 | Bangkok Airways | TDX Trat | PG307 | 1h 0m | DETAILS,2026-01-30T16:02:51.649870
2026-04-29,BKK,departure,16:15,DAC Dhaka,BG389,BG,2h 45m,16:15 | Biman | DAC Dhaka | BG389 | 2h 45m | DETAILS,2026-01-30T16:02:51.732943
2026-04-29,BKK,departure,16:25,HKG Hong Kong,CX706,CX,3h 0m,16:25 | Cathay Pacific | HKG Hong Kong | CX706 | 3h 0m | DETAILS,2026-01-30T16:02:51.795092
2026-04-29,BKK,departure,16:25,SIN Singapore,TG409,TG,2h 15m,16:25 | Thai Airways | SIN Singapore | TG409 | 2h 15m | DETAILS,2026-01-30T16:02:51.855452
2026-04-29,BKK,departure,16:35,CNX Chiang Mai,FD4108,FD,1h 20m,16:35 | Thai AirAsia | CNX Chiang Mai | FD4108 | 1h 20m | DETAILS,2026-01-30T16:02:51.929903
2026-04-29,BKK,departure,16:40,USM Koh Samui,PG169,PG,1h 5m,16:40 | Bangkok Airways | USM Koh Samui | PG169 | 1h 5m | DETAILS,2026-01-30T16:02:51.996277
2026-04-29,BKK,departure,16:40,KUL Kuala Lumpur,TG417,TG,2h 10m,16:40 | Thai Airways | KUL Kuala Lumpur | TG417 | 2h 10m | DETAILS,2026-01-30T16:02:52.056745
2026-04-29,BKK,departure,16:45,TPE Taipei,BR68,BR,3h 45m,16:45 | EVA Air | TPE Taipei | BR68 | 3h 45m | DETAILS,2026-01-30T16:02:52.122249
2026-04-29,BKK,departure,16:50,PVG Shanghai,FM834,FM,4h 35m,16:50 | Shanghai Airlines | PVG Shanghai | FM834 | 4h 35m | DETAILS,2026-01-30T16:02:52.187605
2026-04-29,BKK,departure,17:00,HKT Phuket,PG277,PG,1h 30m,17:00 | Bangkok Airways | HKT Phuket | PG277 | 1h 30m | DETAILS,2026-01-30T16:02:52.253967
2026-04-29,BKK,departure,17:00,CEI Chiang Rai,TG136,TG,1h 20m,17:00 | Thai Airways | CEI Chiang Rai | TG136 | 1h 20m | DETAILS,2026-01-30T16:02:52.315949
2026-04-29,BKK,departure,17:00,KTI Phnom Penh,VZ722,VZ,1h 15m,17:00 | Vietjet Thailand | KTI Phnom Penh | VZ722 | 1h 15m | DETAILS,2026-01-30T16:02:52.380173
2026-04-29,BKK,departure,17:05,BLR Bengaluru,IX883,IX,3h 55m,17:05 | Air India Express | BLR Bengaluru | IX883 | 3h 55m | DETAILS,2026-01-30T16:02:52.446643
2026-04-29,BKK,departure,17:05,HKT Phuket,TG217,TG,1h 30m,17:05 | Thai Airways | HKT Phuket | TG217 | 1h 30m | DETAILS,2026-01-30T16:02:52.510319
2026-04-29,BKK,departure,17:05,RGN Yangon,TG303,TG,1h 25m,17:05 | Thai Airways | RGN Yangon | TG303 | 1h 25m | DETAILS,2026-01-30T16:02:52.575788
2026-04-29,BKK,departure,17:05,URT Surat Thani,VZ352,VZ,1h 15m,17:05 | Vietjet Thailand | URT Surat Thani | VZ352 | 1h 15m | DETAILS,2026-01-30T16:02:52.642885
2026-04-29,BKK,departure,17:10,DEL Delhi,6E1054,6E,4h 20m,17:10 | IndiGo | DEL Delhi | 6E1054 | 4h 20m | DETAILS,2026-01-30T16:02:52.706621
2026-04-29,BKK,departure,17:15,TPE Taipei,TG636,TG,3h 55m,17:15 | Thai Airways | TPE Taipei | TG636 | 3h 55m | DETAILS,2026-01-30T16:02:52.769693
2026-04-29,BKK,departure,17:15,KUL Kuala Lumpur,MH783,MH,2h 15m,17:15 | Malaysia Airlines | KUL Kuala Lumpur | MH783 | 2h 15m | DETAILS,2026-01-30T16:02:52.830867
2026-04-29,BKK,departure,17:20,KTI Phnom Penh,PG935,PG,1h 15m,17:20 | Bangkok Airways | KTI Phnom Penh | PG935 | 1h 15m | DETAILS,2026-01-30T16:02:52.897638
2026-04-29,BKK,departure,17:25,SZX Shenzhen,CZ8324,CZ,3h 40m,17:25 | China Southern | SZX Shenzhen | CZ8324 | 3h 40m | DETAILS,2026-01-30T16:02:52.961489
2026-04-29,BKK,departure,17:25,SAI Siem Reap,PG907,PG,1h 20m,17:25 | Bangkok Airways | SAI Siem Reap | PG907 | 1h 20m | DETAILS,2026-01-30T16:02:53.024016
2026-04-29,BKK,departure,17:25,USM Koh Samui,PG181,PG,1h 5m,17:25 | Bangkok Airways | USM Koh Samui | PG181 | 1h 5m | DETAILS,2026-01-30T16:02:53.088788
2026-04-29,BKK,departure,17:30,HKG Hong Kong,CX708,CX,3h 0m,17:30 | Cathay Pacific | HKG Hong Kong | CX708 | 3h 0m | DETAILS,2026-01-30T16:02:53.149320
2026-04-29,BKK,departure,17:30,HGH Hangzhou,GJ8022,GJ,4h 5m,17:30 | Loong Air | HGH Hangzhou | GJ8022 | 4h 5m | DETAILS,2026-01-30T16:02:53.213417
2026-04-29,BKK,departure,17:30,HKT Phuket,VZ2304,VZ,1h 30m,17:30 | Vietjet Thailand | HKT Phuket | VZ2304 | 1h 30m | DETAILS,2026-01-30T16:02:53.279530
2026-04-29,BKK,departure,17:30,KKC Khon Kaen,VZ214,VZ,1h 5m,17:30 | Vietjet Thailand | KKC Khon Kaen | VZ214 | 1h 5m | DETAILS,2026-01-30T16:02:53.345504
2026-04-29,BKK,departure,17:30,TPE Taipei,CI836,CI,3h 35m,17:30 | China Airlines | TPE Taipei | CI836 | 3h 35m | DETAILS,2026-01-30T16:02:53.406721
2026-04-29,BKK,departure,17:35,SGN Ho Chi Minh City,TG556,TG,1h 30m,17:35 | Thai Airways | SGN Ho Chi Minh City | TG556 | 1h 30m | DETAILS,2026-01-30T16:02:53.469369
2026-04-29,BKK,departure,17:35,KKC Khon Kaen,TG46,TG,1h 0m,17:35 | Thai Airways | KKC Khon Kaen | TG46 | 1h 0m | DETAILS,2026-01-30T16:02:53.536397
2026-04-29,BKK,departure,17:40,HKT Phuket,FD4122,FD,1h 30m,17:40 | Thai AirAsia | HKT Phuket | FD4122 | 1h 30m | DETAILS,2026-01-30T16:02:53.597502
2026-04-29,BKK,departure,17:40,XMN Xiamen,MF834,MF,3h 25m,17:40 | XiamenAir | XMN Xiamen | MF834 | 3h 25m | DETAILS,2026-01-30T16:02:53.660150
2026-04-29,BKK,departure,17:50,TPE Taipei,JX746,JX,3h 50m,17:50 | Starlux | TPE Taipei | JX746 | 3h 50m | DETAILS,2026-01-30T16:02:53.731941
2026-04-29,BKK,departure,17:50,CNX Chiang Mai,PG219,PG,1h 20m,17:50 | Bangkok Airways | CNX Chiang Mai | PG219 | 1h 20m | DETAILS,2026-01-30T16:02:53.795132
2026-04-29,BKK,departure,17:50,HAN Hanoi,TG564,TG,1h 50m,17:50 | Thai Airways | HAN Hanoi | TG564 | 1h 50m | DETAILS,2026-01-30T16:02:53.855835
2026-04-29,BKK,departure,17:55,DEL Delhi,AI2335,AI,4h 30m,17:55 | Air India | DEL Delhi | AI2335 | 4h 30m | DETAILS,2026-01-30T16:02:53.923516
2026-04-29,BKK,departure,17:55,CNX Chiang Mai,VZ122,VZ,1h 20m,17:55 | Vietjet Thailand | CNX Chiang Mai | VZ122 | 1h 20m | DETAILS,2026-01-30T16:02:53.986419
2026-04-29,BKK,departure,17:55,USM Koh Samui,PG177,PG,1h 5m,17:55 | Bangkok Airways | USM Koh Samui | PG177 | 1h 5m | DETAILS,2026-01-30T16:02:54.051417
2026-04-29,BKK,departure,18:00,CEI Chiang Rai,VZ134,VZ,1h 25m,18:00 | Vietjet Thailand | CEI Chiang Rai | VZ134 | 1h 25m | DETAILS,2026-01-30T16:02:54.110222
2026-04-29,BKK,departure,18:00,SIN Singapore,TR611,TR,2h 25m,18:00 | Scoot | SIN Singapore | TR611 | 2h 25m | DETAILS,2026-01-30T16:02:54.173695
2026-04-29,BKK,departure,18:05,TFU Chengdu,3U3936,3U,3h 5m,18:05 | Sichuan Airlines | TFU Chengdu | 3U3936 | 3h 5m | DETAILS,2026-01-30T16:02:54.237175
2026-04-29,BKK,departure,18:05,CAN Guangzhou,CZ8024,CZ,3h 10m,18:05 | China Southern | CAN Guangzhou | CZ8024 | 3h 10m | DETAILS,2026-01-30T16:02:54.304164
2026-04-29,BKK,departure,18:05,DAD Da Nang,VN626,VN,1h 40m,18:05 | Vietnam Airlines | DAD Da Nang | VN626 | 1h 40m | DETAILS,2026-01-30T16:02:54.374715
2026-04-29,BKK,departure,18:10,STV Surat Gujarat,IX263,IX,4h 40m,18:10 | Air India Express | STV Surat Gujarat | IX263 | 4h 40m | DETAILS,2026-01-30T16:02:54.435344
2026-04-29,BKK,departure,18:10,TAO Qingdao,QW918,QW,4h 45m,18:10 | Qingdao Airlines | TAO Qingdao | QW918 | 4h 45m | DETAILS,2026-01-30T16:02:54.500772
2026-04-29,BKK,departure,18:10,HKG Hong Kong,TG602,TG,2h 50m,18:10 | Thai Airways | HKG Hong Kong | TG602 | 2h 50m | DETAILS,2026-01-30T16:02:54.561346
2026-04-29,BKK,departure,18:10,SYD Sydney,QF24,QF,9h 15m,18:10 | Qantas | SYD Sydney | QF24 | 9h 15m | DETAILS,2026-01-30T16:02:54.624324
2026-04-29,BKK,departure,18:20,TFU Chengdu,CA472,CA,3h 15m,18:20 | Air China | TFU Chengdu | CA472 | 3h 15m | DETAILS,2026-01-30T16:02:54.683302
2026-04-29,BKK,departure,18:20,KHH Kaohsiung,CI840,CI,3h 30m,18:20 | China Airlines | KHH Kaohsiung | CI840 | 3h 30m | DETAILS,2026-01-30T16:02:54.750579
2026-04-29,BKK,departure,18:20,HKT Phuket,FD4114,FD,1h 30m,18:20 | Thai AirAsia | HKT Phuket | FD4114 | 1h 30m | DETAILS,2026-01-30T16:02:54.813641
2026-04-29,BKK,departure,18:25,SHJ Sharjah,G9817,G9,6h 25m,18:25 | Air Arabia | SHJ Sharjah | G9817 | 6h 25m | DETAILS,2026-01-30T16:02:54.876598
2026-04-29,BKK,departure,18:25,KBV Krabi,TG249,TG,1h 20m,18:25 | Thai Airways | KBV Krabi | TG249 | 1h 20m | DETAILS,2026-01-30T16:02:54.936362
2026-04-29,BKK,departure,18:25,VTE Vientiane,TG574,TG,1h 20m,18:25 | Thai Airways | VTE Vientiane | TG574 | 1h 20m | DETAILS,2026-01-30T16:02:54.998255
2026-04-29,BKK,departure,18:30,HDY Hat Yai,TG267,TG,1h 30m,18:30 | Thai Airways | HDY Hat Yai | TG267 | 1h 30m | DETAILS,2026-01-30T16:02:55.062221
2026-04-29,BKK,departure,18:30,SIN Singapore,SQ711,SQ,2h 25m,18:30 | Singapore Airlines | SIN Singapore | SQ711 | 2h 25m | DETAILS,2026-01-30T16:02:55.129465
2026-04-29,BKK,departure,18:35,UTH Udon Thani,FD4352,FD,1h 15m,18:35 | Thai AirAsia | UTH Udon Thani | FD4352 | 1h 15m | DETAILS,2026-01-30T16:02:55.192673
2026-04-29,BKK,departure,18:35,KTI Phnom Penh,TG584,TG,1h 20m,18:35 | Thai Airways | KTI Phnom Penh | TG584 | 1h 20m | DETAILS,2026-01-30T16:02:55.253076
2026-04-29,BKK,departure,18:40,KBV Krabi,FD4408,FD,1h 35m,18:40 | Thai AirAsia | KBV Krabi | FD4408 | 1h 35m | DETAILS,2026-01-30T16:02:55.317438
2026-04-29,BKK,departure,18:40,KUL Kuala Lumpur,MH775,MH,2h 15m,18:40 | Malaysia Airlines | KUL Kuala Lumpur | MH775 | 2h 15m | DETAILS,2026-01-30T16:02:55.378219
2026-04-29,BKK,departure,18:45,HAN Hanoi,VJ904,VJ,1h 40m,18:45 | VietJet | HAN Hanoi | VJ904 | 1h 40m | DETAILS,2026-01-30T16:02:55.435383
2026-04-29,BKK,departure,18:45,KBV Krabi,VZ344,VZ,1h 25m,18:45 | Vietjet Thailand | KBV Krabi | VZ344 | 1h 25m | DETAILS,2026-01-30T16:02:55.501089
2026-04-29,BKK,departure,18:50,PVG Shanghai,9C8892,9C,4h 40m,18:50 | Spring Airlines | PVG Shanghai | 9C8892 | 4h 40m | DETAILS,2026-01-30T16:02:55.571587
2026-04-29,BKK,departure,18:50,DEL Delhi,TG315,TG,4h 30m,18:50 | Thai Airways | DEL Delhi | TG315 | 4h 30m | DETAILS,2026-01-30T16:02:55.631110
2026-04-29,BKK,departure,18:55,BOM Mumbai,TG317,TG,4h 30m,18:55 | Thai Airways | BOM Mumbai | TG317 | 4h 30m | DETAILS,2026-01-30T16:02:55.692740
2026-04-29,BKK,departure,19:00,HKG Hong Kong,CX704,CX,2h 55m,19:00 | Cathay Pacific | HKG Hong Kong | CX704 | 2h 55m | DETAILS,2026-01-30T16:02:55.751725
2026-04-29,BKK,departure,19:00,CAN Guangzhou,CZ364,CZ,3h 10m,19:00 | China Southern | CAN Guangzhou | CZ364 | 3h 10m | DETAILS,2026-01-30T16:02:55.814628
2026-04-29,BKK,departure,19:00,CNX Chiang Mai,VZ2106,VZ,1h 20m,19:00 | Vietjet Thailand | CNX Chiang Mai | VZ2106 | 1h 20m | DETAILS,2026-01-30T16:02:55.881256
2026-04-29,BKK,departure,19:00,ISB Islamabad,TG349,TG,5h 10m,19:00 | Thai Airways | ISB Islamabad | TG349 | 5h 10m | DETAILS,2026-01-30T16:02:55.943059
2026-04-29,BKK,departure,19:05,HAN Hanoi,VN618,VN,1h 55m,19:05 | Vietnam Airlines | HAN Hanoi | VN618 | 1h 55m | DETAILS,2026-01-30T16:02:56.005546
2026-04-29,BKK,departure,19:10,KKC Khon Kaen,FD4503,FD,1h 10m,19:10 | Thai AirAsia | KKC Khon Kaen | FD4503 | 1h 10m | DETAILS,2026-01-30T16:02:56.067806
2026-04-29,BKK,departure,19:10,PVG Shanghai,FM856,FM,4h 55m,19:10 | Shanghai Airlines | PVG Shanghai | FM856 | 4h 55m | DETAILS,2026-01-30T16:02:56.129172
2026-04-29,BKK,departure,19:10,HKT Phuket,TG221,TG,1h 30m,19:10 | Thai Airways | HKT Phuket | TG221 | 1h 30m | DETAILS,2026-01-30T16:02:56.195147
2026-04-29,BKK,departure,19:10,SIN Singapore,TG401,TG,2h 20m,19:10 | Thai Airways | SIN Singapore | TG401 | 2h 20m | DETAILS,2026-01-30T16:02:56.265953
2026-04-29,BKK,departure,19:10,MCT Muscat,WY816,WY,5h 50m,19:10 | Oman Air | MCT Muscat | WY816 | 5h 50m | DETAILS,2026-01-30T16:02:56.327220
2026-04-29,BKK,departure,19:15,TFU Chengdu,MU5036,MU,2h 40m,19:15 | China Eastern | TFU Chengdu | MU5036 | 2h 40m | DETAILS,2026-01-30T16:02:56.392962
2026-04-29,BKK,departure,19:15,CNX Chiang Mai,TG120,TG,1h 15m,19:15 | Thai Airways | CNX Chiang Mai | TG120 | 1h 15m | DETAILS,2026-01-30T16:02:56.466130
2026-04-29,BKK,departure,19:20,RGN Yangon,8M332,8M,1h 20m,19:20 | MAI | RGN Yangon | 8M332 | 1h 20m | DETAILS,2026-01-30T16:02:56.531269
2026-04-29,BKK,departure,19:20,HAK Haikou,HU722,HU,2h 25m,19:20 | Hainan Airlines | HAK Haikou | HU722 | 2h 25m | DETAILS,2026-01-30T16:02:56.595343
2026-04-29,BKK,departure,19:20,USM Koh Samui,PG185,PG,1h 30m,19:20 | Bangkok Airways | USM Koh Samui | PG185 | 1h 30m | DETAILS,2026-01-30T16:02:56.656450
2026-04-29,BKK,departure,19:20,PEN Penang,TG425,TG,1h 50m,19:20 | Thai Airways | PEN Penang | TG425 | 1h 50m | DETAILS,2026-01-30T16:02:56.718299
2026-04-29,BKK,departure,19:25,USM Koh Samui,PG183,PG,1h 5m,19:25 | Bangkok Airways | USM Koh Samui | PG183 | 1h 5m | DETAILS,2026-01-30T16:02:56.780363
2026-04-29,BKK,departure,19:25,TLV Tel Aviv-Yafo,IZ592,IZ,10h 35m,19:25 | Arkia | TLV Tel Aviv-Yafo | IZ592 | 10h 35m | DETAILS,2026-01-30T16:02:56.841810
2026-04-29,BKK,departure,19:30,KMG Kunming,KY8370,KY,2h 35m,19:30 | Kunming Airlines | KMG Kunming | KY8370 | 2h 35m | DETAILS,2026-01-30T16:02:56.907577
2026-04-29,BKK,departure,19:30,SZX Shenzhen,ZH308,ZH,2h 55m,19:30 | Shenzhen Airlines | SZX Shenzhen | ZH308 | 2h 55m | DETAILS,2026-01-30T16:02:56.968006
2026-04-29,BKK,departure,19:30,CRK Angeles,5J942,5J,3h 25m,19:30 | Cebu Pacific | CRK Angeles | 5J942 | 3h 25m | DETAILS,2026-01-30T16:02:57.035585
2026-04-29,BKK,departure,19:30,SGN Ho Chi Minh City,VN606,VN,1h 45m,19:30 | Vietnam Airlines | SGN Ho Chi Minh City | VN606 | 1h 45m | DETAILS,2026-01-30T16:02:57.100427
2026-04-29,BKK,departure,19:30,MNL Manila,PR737,PR,3h 35m,19:30 | PAL | MNL Manila | PR737 | 3h 35m | DETAILS,2026-01-30T16:02:57.162213
2026-04-29,BKK,departure,19:35,PEK Beijing,CA960,CA,4h 50m,19:35 | Air China | PEK Beijing | CA960 | 4h 50m | DETAILS,2026-01-30T16:02:57.266763
2026-04-29,BKK,departure,19:40,HKT Phuket,VZ308,VZ,1h 30m,19:40 | Vietjet Thailand | HKT Phuket | VZ308 | 1h 30m | DETAILS,2026-01-30T16:02:57.419979
2026-04-29,BKK,departure,19:40,MEL Melbourne,TG465,TG,8h 50m,19:40 | Thai Airways | MEL Melbourne | TG465 | 8h 50m | DETAILS,2026-01-30T16:02:57.518458
2026-04-29,BKK,departure,19:40,DOH Doha,QR835,QR,6h 55m,19:40 | Qatar Airways | DOH Doha | QR835 | 6h 55m | DETAILS,2026-01-30T16:02:57.618454
2026-04-29,BKK,departure,19:45,HKT Phuket,PG279,PG,1h 30m,19:45 | Bangkok Airways | HKT Phuket | PG279 | 1h 30m | DETAILS,2026-01-30T16:02:57.733533
2026-04-29,BKK,departure,19:45,UTH Udon Thani,TG8,TG,1h 10m,19:45 | Thai Airways | UTH Udon Thani | TG8 | 1h 10m | DETAILS,2026-01-30T16:02:57.846526
2026-04-29,BKK,departure,19:45,HKG Hong Kong,UO703,UO,2h 55m,19:45 | HK Express | HKG Hong Kong | UO703 | 2h 55m | DETAILS,2026-01-30T16:02:57.958402
