date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-05-01,BKK,departure,00:05,CPH Copenhagen,TG950,TG,12h 15m,00:05 | Thai Airways | CPH Copenhagen | TG950 | 12h 15m | DETAILS,2026-02-02T08:13:10.618657
2026-05-01,BKK,arrival,11:45,CEI Chiang Rai,TG131,TG,1h 30m,11:45 | Thai Airways | CEI Chiang Rai | TG131 | 1h 30m | DETAILS,2026-02-02T08:14:26.930977
2026-05-01,BKK,arrival,11:50,HGH Hangzhou,JD419,JD,4h 45m,11:50 | Capital Airlines | HGH Hangzhou | JD419 | 4h 45m | DETAILS,2026-02-02T08:14:27.032558
2026-05-01,BKK,arrival,11:50,HKT Phuket,PG272,PG,1h 35m,11:50 | Bangkok Airways | HKT Phuket | PG272 | 1h 35m | DETAILS,2026-02-02T08:14:27.131223
2026-05-01,BKK,arrival,11:50,HKT Phuket,VZ301,VZ,1h 30m,11:50 | Vietjet Thailand | HKT Phuket | VZ301 | 1h 30m | DETAILS,2026-02-02T08:14:27.233306
2026-05-01,BKK,arrival,11:50,KTI Phnom Penh,VZ721,VZ,1h 15m,11:50 | Vietjet Thailand | KTI Phnom Penh | VZ721 | 1h 15m | DETAILS,2026-02-02T08:14:27.331717
2026-05-01,BKK,arrival,11:55,HKT Phuket,TG204,TG,1h 30m,11:55 | Thai Airways | HKT Phuket | TG204 | 1h 30m | DETAILS,2026-02-02T08:14:27.445726
2026-05-01,BKK,arrival,11:55,PVG Shanghai,TG663,TG,4h 40m,11:55 | Thai Airways | PVG Shanghai | TG663 | 4h 40m | DETAILS,2026-02-02T08:14:27.539637
2026-05-01,BKK,arrival,12:00,MNL Manila,PR730,PR,3h 35m,12:00 | PAL | MNL Manila | PR730 | 3h 35m | DETAILS,2026-02-02T08:14:27.636971
2026-05-01,BKK,arrival,12:05,MAA Chennai,6E1061,6E,3h 40m,12:05 | IndiGo | MAA Chennai | 6E1061 | 3h 40m | DETAILS,2026-02-02T08:14:27.732309
2026-05-01,BKK,arrival,12:05,HKG Hong Kong,CX615,CX,3h 10m,12:05 | Cathay Pacific | HKG Hong Kong | CX615 | 3h 10m | DETAILS,2026-02-02T08:14:27.837260
2026-05-01,BKK,arrival,12:05,DXB Dubai,EK384,EK,6h 0m,12:05 | Emirates | DXB Dubai | EK384 | 6h 0m | DETAILS,2026-02-02T08:14:27.981647
2026-05-01,BKK,arrival,12:05,HDY Hat Yai,FD4203,FD,1h 35m,12:05 | Thai AirAsia | HDY Hat Yai | FD4203 | 1h 35m | DETAILS,2026-02-02T08:14:28.077814
2026-05-01,BKK,arrival,12:15,DOH Doha,QR834,QR,6h 35m,12:15 | Qatar Airways | DOH Doha | QR834 | 6h 35m | DETAILS,2026-02-02T08:14:28.270308
2026-05-01,BKK,arrival,12:20,PVG Shanghai,MU541,MU,4h 45m,12:20 | China Eastern | PVG Shanghai | MU541 | 4h 45m | DETAILS,2026-02-02T08:14:28.380180
2026-05-01,BKK,arrival,12:20,VIE Vienna,OS5,OS,10h 5m,12:20 | Austrian | VIE Vienna | OS5 | 10h 5m | DETAILS,2026-02-02T08:14:28.481545
2026-05-01,BKK,arrival,12:25,HAN Hanoi,TG561,TG,1h 50m,12:25 | Thai Airways | HAN Hanoi | TG561 | 1h 50m | DETAILS,2026-02-02T08:14:28.580562
2026-05-01,BKK,arrival,12:25,DAD Da Nang,VZ965,VZ,1h 45m,12:25 | Vietjet Thailand | DAD Da Nang | VZ965 | 1h 45m | DETAILS,2026-02-02T08:14:28.674395
2026-05-01,BKK,arrival,12:30,TFU Chengdu,CA465,CA,3h 40m,12:30 | Air China | TFU Chengdu | CA465 | 3h 40m | DETAILS,2026-02-02T08:14:28.774186
2026-05-01,BKK,arrival,12:30,ADD Addis Ababa,ET608,ET,8h 35m,12:30 | Ethiopian | ADD Addis Ababa | ET608 | 8h 35m | DETAILS,2026-02-02T08:14:28.871410
2026-05-01,BKK,arrival,12:35,TPE Taipei,BR201,BR,3h 55m,12:35 | EVA Air | TPE Taipei | BR201 | 3h 55m | DETAILS,2026-02-02T08:14:28.970651
2026-05-01,BKK,arrival,12:35,TPE Taipei,JX741,JX,4h 10m,12:35 | Starlux | TPE Taipei | JX741 | 4h 10m | DETAILS,2026-02-02T08:14:29.073523
2026-05-01,BKK,arrival,12:35,CMB Colombo,UL404,UL,3h 35m,12:35 | SriLankan Airlines | CMB Colombo | UL404 | 3h 35m | DETAILS,2026-02-02T08:14:29.171616
2026-05-01,BKK,arrival,12:40,CEI Chiang Rai,VZ139,VZ,1h 25m,12:40 | Vietjet Thailand | CEI Chiang Rai | VZ139 | 1h 25m | DETAILS,2026-02-02T08:14:29.270346
2026-05-01,BKK,arrival,12:40,URT Surat Thani,VZ351,VZ,1h 15m,12:40 | Vietjet Thailand | URT Surat Thani | VZ351 | 1h 15m | DETAILS,2026-02-02T08:14:29.368967
2026-05-01,BKK,arrival,12:45,TFU Chengdu,9C7501,9C,3h 10m,12:45 | Spring Airlines | TFU Chengdu | 9C7501 | 3h 10m | DETAILS,2026-02-02T08:14:29.472160
2026-05-01,BKK,arrival,12:50,PVG Shanghai,9C7421,9C,4h 45m,12:50 | Spring Airlines | PVG Shanghai | 9C7421 | 4h 45m | DETAILS,2026-02-02T08:14:29.574842
2026-05-01,BKK,arrival,12:50,PNQ Pune,IX242,IX,4h 30m,12:50 | Air India Express | PNQ Pune | IX242 | 4h 30m | DETAILS,2026-02-02T08:14:29.685663
2026-05-01,BKK,arrival,12:55,CAN Guangzhou,CZ8099,CZ,3h 25m,12:55 | China Southern | CAN Guangzhou | CZ8099 | 3h 25m | DETAILS,2026-02-02T08:14:29.782285
2026-05-01,BKK,arrival,12:55,DXB Dubai,EK376,EK,6h 5m,12:55 | Emirates | DXB Dubai | EK376 | 6h 5m | DETAILS,2026-02-02T08:14:29.879597
2026-05-01,BKK,arrival,12:55,KKC Khon Kaen,TG43,TG,1h 0m,12:55 | Thai Airways | KKC Khon Kaen | TG43 | 1h 0m | DETAILS,2026-02-02T08:14:29.976035
2026-05-01,BKK,arrival,13:00,SGN Ho Chi Minh City,VJ803,VJ,1h 30m,13:00 | VietJet | SGN Ho Chi Minh City | VJ803 | 1h 30m | DETAILS,2026-02-02T08:14:30.080188
2026-05-01,BKK,arrival,13:05,XIY Xian,9C6293,9C,4h 20m,13:05 | Spring Airlines | XIY Xian | 9C6293 | 4h 20m | DETAILS,2026-02-02T08:14:30.191308
2026-05-01,BKK,arrival,13:05,TPE Taipei,CI831,CI,4h 0m,13:05 | China Airlines | TPE Taipei | CI831 | 4h 0m | DETAILS,2026-02-02T08:14:30.336022
2026-05-01,BKK,arrival,13:05,DOH Doha,QR836,QR,6h 35m,13:05 | Qatar Airways | DOH Doha | QR836 | 6h 35m | DETAILS,2026-02-02T08:14:30.433171
2026-05-01,BKK,arrival,13:10,DAC Dhaka,BS217,BS,2h 50m,13:10 | US-Bangla Airlines | DAC Dhaka | BS217 | 2h 50m | DETAILS,2026-02-02T08:14:30.586115
2026-05-01,BKK,arrival,13:10,CGK Jakarta,GA866,GA,3h 40m,13:10 | Garuda Indonesia | CGK Jakarta | GA866 | 3h 40m | DETAILS,2026-02-02T08:14:30.684984
2026-05-01,BKK,arrival,13:10,SGN Ho Chi Minh City,VN605,VN,1h 35m,13:10 | Vietnam Airlines | SGN Ho Chi Minh City | VN605 | 1h 35m | DETAILS,2026-02-02T08:14:30.785145
2026-05-01,BKK,arrival,13:15,HEL Helsinki,AY143,AY,11h 20m,13:15 | Finnair | HEL Helsinki | AY143 | 11h 20m | DETAILS,2026-02-02T08:14:30.894523
2026-05-01,BKK,arrival,13:15,TAO Qingdao,QW9897,QW,5h 30m,13:15 | Qingdao Airlines | TAO Qingdao | QW9897 | 5h 30m | DETAILS,2026-02-02T08:14:30.996090
2026-05-01,BKK,arrival,13:20,FRA Frankfurt,DE2360,DE,11h 5m,13:20 | Condor | FRA Frankfurt | DE2360 | 11h 5m | DETAILS,2026-02-02T08:14:31.106319
2026-05-01,BKK,arrival,13:20,HKT Phuket,TG206,TG,1h 30m,13:20 | Thai Airways | HKT Phuket | TG206 | 1h 30m | DETAILS,2026-02-02T08:14:31.204711
2026-05-01,BKK,arrival,13:20,RGN Yangon,TG302,TG,1h 25m,13:20 | Thai Airways | RGN Yangon | TG302 | 1h 25m | DETAILS,2026-02-02T08:14:31.303241
2026-05-01,BKK,arrival,13:20,PQC Phu Quoc,VZ981,VZ,1h 20m,13:20 | Vietjet Thailand | PQC Phu Quoc | VZ981 | 1h 20m | DETAILS,2026-02-02T08:14:31.401004
2026-05-01,BKK,arrival,13:25,NGB Ningbo,9C7431,9C,4h 35m,13:25 | Spring Airlines | NGB Ningbo | 9C7431 | 4h 35m | DETAILS,2026-02-02T08:14:31.507987
2026-05-01,BKK,arrival,13:25,ICN Seoul,KE657,KE,6h 10m,13:25 | Korean Air | ICN Seoul | KE657 | 6h 10m | DETAILS,2026-02-02T08:14:31.608695
2026-05-01,BKK,arrival,13:25,KUL Kuala Lumpur,MH788,MH,2h 10m,13:25 | Malaysia Airlines | KUL Kuala Lumpur | MH788 | 2h 10m | DETAILS,2026-02-02T08:14:31.709590
2026-05-01,BKK,arrival,13:30,USM Koh Samui,PG132,PG,1h 15m,13:30 | Bangkok Airways | USM Koh Samui | PG132 | 1h 15m | DETAILS,2026-02-02T08:14:31.812616
2026-05-01,BKK,arrival,13:30,ICN Seoul,TG659,TG,5h 55m,13:30 | Thai Airways | ICN Seoul | TG659 | 5h 55m | DETAILS,2026-02-02T08:14:31.915300
2026-05-01,BKK,arrival,13:35,BOM Mumbai,AI2354,AI,4h 35m,13:35 | Air India | BOM Mumbai | AI2354 | 4h 35m | DETAILS,2026-02-02T08:14:32.014257
2026-05-01,BKK,arrival,13:35,CNX Chiang Mai,PG224,PG,1h 25m,13:35 | Bangkok Airways | CNX Chiang Mai | PG224 | 1h 25m | DETAILS,2026-02-02T08:14:32.115100
2026-05-01,BKK,arrival,13:35,KJA Krasnojarsk,SU814,SU,7h 0m,13:35 | Aeroflot | KJA Krasnojarsk | SU814 | 7h 0m | DETAILS,2026-02-02T08:14:32.213479
2026-05-01,BKK,arrival,13:35,CNX Chiang Mai,TG105,TG,1h 20m,13:35 | Thai Airways | CNX Chiang Mai | TG105 | 1h 20m | DETAILS,2026-02-02T08:14:32.310224
2026-05-01,BKK,arrival,13:40,CNX Chiang Mai,FD4105,FD,1h 20m,13:40 | Thai AirAsia | CNX Chiang Mai | FD4105 | 1h 20m | DETAILS,2026-02-02T08:14:32.431185
2026-05-01,BKK,arrival,13:40,JED Jeddah,SV844,SV,7h 40m,13:40 | Saudia | JED Jeddah | SV844 | 7h 40m | DETAILS,2026-02-02T08:14:32.532403
2026-05-01,BKK,arrival,13:40,SGN Ho Chi Minh City,VU131,VU,1h 35m,13:40 | Vietravel Airlines | SGN Ho Chi Minh City | VU131 | 1h 35m | DETAILS,2026-02-02T08:14:32.633487
2026-05-01,BKK,arrival,13:45,UBN Ulaanbaatar,OM701,OM,6h 0m,13:45 | Miat - Mongolian Airlines | UBN Ulaanbaatar | OM701 | 6h 0m | DETAILS,2026-02-02T08:14:32.731896
2026-05-01,BKK,arrival,13:45,FRA Frankfurt,TG923,TG,10h 50m,13:45 | Thai Airways | FRA Frankfurt | TG923 | 10h 50m | DETAILS,2026-02-02T08:14:32.830768
2026-05-01,BKK,arrival,13:45,SIN Singapore,TG404,TG,2h 20m,13:45 | Thai Airways | SIN Singapore | TG404 | 2h 20m | DETAILS,2026-02-02T08:14:32.928817
2026-05-01,BKK,arrival,13:50,NST Nakhon Si Thammarat,FD4232,FD,1h 15m,13:50 | Thai AirAsia | NST Nakhon Si Thammarat | FD4232 | 1h 15m | DETAILS,2026-02-02T08:14:33.023828
2026-05-01,BKK,arrival,13:50,TLV Tel Aviv-Yafo,LY83,LY,11h 20m,13:50 | El Al | TLV Tel Aviv-Yafo | LY83 | 11h 20m | DETAILS,2026-02-02T08:14:33.119153
2026-05-01,BKK,arrival,13:55,KKC Khon Kaen,FD4502,FD,0h 55m,13:55 | Thai AirAsia | KKC Khon Kaen | FD4502 | 0h 55m | DETAILS,2026-02-02T08:14:33.221995
2026-05-01,BKK,arrival,13:55,KTI Phnom Penh,K6724,K6,1h 0m,13:55 | Air Cambodia | KTI Phnom Penh | K6724 | 1h 0m | DETAILS,2026-02-02T08:14:33.324760
2026-05-01,BKK,arrival,13:55,CNX Chiang Mai,VZ103,VZ,1h 25m,13:55 | Vietjet Thailand | CNX Chiang Mai | VZ103 | 1h 25m | DETAILS,2026-02-02T08:14:33.427141
2026-05-01,BKK,arrival,13:55,HKT Phuket,VZ305,VZ,1h 30m,13:55 | Vietjet Thailand | HKT Phuket | VZ305 | 1h 30m | DETAILS,2026-02-02T08:14:33.523147
2026-05-01,BKK,arrival,14:00,SWA Jieyang,9C6193,9C,3h 20m,14:00 | Spring Airlines | SWA Jieyang | 9C6193 | 3h 20m | DETAILS,2026-02-02T08:14:33.645175
2026-05-01,BKK,arrival,14:00,UBP Ubon Ratchathani,VZ221,VZ,1h 15m,14:00 | Vietjet Thailand | UBP Ubon Ratchathani | VZ221 | 1h 15m | DETAILS,2026-02-02T08:14:33.743159
2026-05-01,BKK,arrival,14:05,HKG Hong Kong,CX653,CX,3h 5m,14:05 | Cathay Pacific | HKG Hong Kong | CX653 | 3h 5m | DETAILS,2026-02-02T08:14:33.861425
2026-05-01,BKK,arrival,14:05,CAN Guangzhou,CZ5095,CZ,3h 10m,14:05 | China Southern | CAN Guangzhou | CZ5095 | 3h 10m | DETAILS,2026-02-02T08:14:34.008237
2026-05-01,BKK,arrival,14:05,KMG Kunming,MU6087,MU,2h 45m,14:05 | China Eastern | KMG Kunming | MU6087 | 2h 45m | DETAILS,2026-02-02T08:14:34.114447
2026-05-01,BKK,arrival,14:05,HAN Hanoi,VJ901,VJ,1h 50m,14:05 | VietJet | HAN Hanoi | VJ901 | 1h 50m | DETAILS,2026-02-02T08:14:34.208934
2026-05-01,BKK,arrival,14:10,DEL Delhi,AI2355,AI,4h 15m,14:10 | Air India | DEL Delhi | AI2355 | 4h 15m | DETAILS,2026-02-02T08:14:34.298779
2026-05-01,BKK,arrival,14:10,KUL Kuala Lumpur,TG416,TG,2h 5m,14:10 | Thai Airways | KUL Kuala Lumpur | TG416 | 2h 5m | DETAILS,2026-02-02T08:14:34.400972
2026-05-01,BKK,arrival,14:20,PEK Beijing,HU429,HU,5h 20m,14:20 | Hainan Airlines | PEK Beijing | HU429 | 5h 20m | DETAILS,2026-02-02T08:14:34.495765
2026-05-01,BKK,arrival,14:25,HKG Hong Kong,TG601,TG,2h 40m,14:25 | Thai Airways | HKG Hong Kong | TG601 | 2h 40m | DETAILS,2026-02-02T08:14:34.597799
2026-05-01,BKK,arrival,14:30,DEL Delhi,6E1053,6E,4h 15m,14:30 | IndiGo | DEL Delhi | 6E1053 | 4h 15m | DETAILS,2026-02-02T08:14:34.713476
2026-05-01,BKK,arrival,14:30,CAN Guangzhou,CZ3081,CZ,3h 5m,14:30 | China Southern | CAN Guangzhou | CZ3081 | 3h 5m | DETAILS,2026-02-02T08:14:34.894296
2026-05-01,BKK,arrival,14:30,NRT Tokyo,VZ831,VZ,7h 35m,14:30 | Vietjet Thailand | NRT Tokyo | VZ831 | 7h 35m | DETAILS,2026-02-02T08:14:34.999275
2026-05-01,BKK,arrival,14:35,YIH Yichang,HU7943,HU,3h 25m,14:35 | Hainan Airlines | YIH Yichang | HU7943 | 3h 25m | DETAILS,2026-02-02T08:14:35.232359
2026-05-01,BKK,arrival,14:35,SIN Singapore,SQ710,SQ,2h 30m,14:35 | Singapore Airlines | SIN Singapore | SQ710 | 2h 30m | DETAILS,2026-02-02T08:14:35.338028
2026-05-01,BKK,arrival,14:35,HDY Hat Yai,VZ325,VZ,1h 30m,14:35 | Vietjet Thailand | HDY Hat Yai | VZ325 | 1h 30m | DETAILS,2026-02-02T08:14:35.528003
2026-05-01,BKK,arrival,14:40,RGN Yangon,8M333,8M,1h 20m,14:40 | MAI | RGN Yangon | 8M333 | 1h 20m | DETAILS,2026-02-02T08:14:35.680813
2026-05-01,BKK,arrival,14:45,SAI Siem Reap,PG906,PG,1h 25m,14:45 | Bangkok Airways | SAI Siem Reap | PG906 | 1h 25m | DETAILS,2026-02-02T08:14:35.806650
2026-05-01,BKK,arrival,14:45,ICN Seoul,TG657,TG,5h 55m,14:45 | Thai Airways | ICN Seoul | TG657 | 5h 55m | DETAILS,2026-02-02T08:14:36.007133
2026-05-01,BKK,arrival,14:45,HAN Hanoi,VN615,VN,2h 5m,14:45 | Vietnam Airlines | HAN Hanoi | VN615 | 2h 5m | DETAILS,2026-02-02T08:14:36.119155
2026-05-01,BKK,arrival,14:50,PVG Shanghai,9C7279,9C,4h 45m,14:50 | Spring Airlines | PVG Shanghai | 9C7279 | 4h 45m | DETAILS,2026-02-02T08:14:36.213467
2026-05-01,BKK,arrival,14:50,HKG Hong Kong,HX775,HX,3h 10m,14:50 | Hong Kong Airlines | HKG Hong Kong | HX775 | 3h 10m | DETAILS,2026-02-02T08:14:36.307540
2026-05-01,BKK,arrival,14:50,MUC Munich,LH772,LH,10h 30m,14:50 | Lufthansa | MUC Munich | LH772 | 10h 30m | DETAILS,2026-02-02T08:14:36.406339
2026-05-01,BKK,arrival,14:50,TLV Tel Aviv-Yafo,LY81,LY,11h 20m,14:50 | El Al | TLV Tel Aviv-Yafo | LY81 | 11h 20m | DETAILS,2026-02-02T08:14:36.502729
2026-05-01,BKK,arrival,14:55,NAW Narathiwat,FD4253,FD,1h 30m,14:55 | Thai AirAsia | NAW Narathiwat | FD4253 | 1h 30m | DETAILS,2026-02-02T08:14:36.600864
2026-05-01,BKK,arrival,14:55,KMG Kunming,MU741,MU,2h 40m,14:55 | China Eastern | KMG Kunming | MU741 | 2h 40m | DETAILS,2026-02-02T08:14:36.712590
2026-05-01,BKK,arrival,14:55,OVB Novosibirsk,S75701,S7,9h 55m,14:55 | S7 Airlines | OVB Novosibirsk | S75701 | 9h 55m | DETAILS,2026-02-02T08:14:36.828512
2026-05-01,BKK,arrival,15:00,DAC Dhaka,BG388,BG,2h 45m,15:00 | Biman | DAC Dhaka | BG388 | 2h 45m | DETAILS,2026-02-02T08:14:36.927783
2026-05-01,BKK,arrival,15:00,USM Koh Samui,PG136,PG,1h 15m,15:00 | Bangkok Airways | USM Koh Samui | PG136 | 1h 15m | DETAILS,2026-02-02T08:14:37.027245
2026-05-01,BKK,arrival,15:00,DAD Da Nang,VZ961,VZ,1h 45m,15:00 | Vietjet Thailand | DAD Da Nang | VZ961 | 1h 45m | DETAILS,2026-02-02T08:14:37.124970
2026-05-01,BKK,arrival,15:00,HKT Phuket,VZ2303,VZ,1h 30m,15:00 | Vietjet Thailand | HKT Phuket | VZ2303 | 1h 30m | DETAILS,2026-02-02T08:14:37.222731
2026-05-01,BKK,arrival,15:05,MFM Macau,NX936,NX,2h 55m,15:05 | Air Macau | MFM Macau | NX936 | 2h 55m | DETAILS,2026-02-02T08:14:37.335596
2026-05-01,BKK,arrival,15:05,VTE Vientiane,TG571,TG,1h 10m,15:05 | Thai Airways | VTE Vientiane | TG571 | 1h 10m | DETAILS,2026-02-02T08:14:37.465474
2026-05-01,BKK,arrival,15:05,IST Istanbul,TK68,TK,9h 25m,15:05 | Turkish Airlines | IST Istanbul | TK68 | 9h 25m | DETAILS,2026-02-02T08:14:37.568242
2026-05-01,BKK,arrival,15:10,STV Surat Gujarat,IX264,IX,4h 40m,15:10 | Air India Express | STV Surat Gujarat | IX264 | 4h 40m | DETAILS,2026-02-02T08:14:37.663664
2026-05-01,BKK,arrival,15:10,USM Koh Samui,PG158,PG,1h 35m,15:10 | Bangkok Airways | USM Koh Samui | PG158 | 1h 35m | DETAILS,2026-02-02T08:14:37.765241
2026-05-01,BKK,arrival,15:10,HKT Phuket,TG208,TG,1h 30m,15:10 | Thai Airways | HKT Phuket | TG208 | 1h 30m | DETAILS,2026-02-02T08:14:37.863864
2026-05-01,BKK,arrival,15:10,HKT Phuket,VZ303,VZ,1h 30m,15:10 | Vietjet Thailand | HKT Phuket | VZ303 | 1h 30m | DETAILS,2026-02-02T08:14:37.985128
2026-05-01,BKK,arrival,15:15,PVG Shanghai,9C7281,9C,4h 45m,15:15 | Spring Airlines | PVG Shanghai | 9C7281 | 4h 45m | DETAILS,2026-02-02T08:14:38.110488
2026-05-01,BKK,arrival,15:15,TDX Trat,PG306,PG,1h 0m,15:15 | Bangkok Airways | TDX Trat | PG306 | 1h 0m | DETAILS,2026-02-02T08:14:38.228801
2026-05-01,BKK,arrival,15:15,NRT Tokyo,TG641,TG,7h 30m,15:15 | Thai Airways | NRT Tokyo | TG641 | 7h 30m | DETAILS,2026-02-02T08:14:38.333574
2026-05-01,BKK,arrival,15:20,NKG Nanjing,JD619,JD,4h 35m,15:20 | Capital Airlines | NKG Nanjing | JD619 | 4h 35m | DETAILS,2026-02-02T08:14:38.437346
2026-05-01,BKK,arrival,15:20,KTI Phnom Penh,KR703,KR,1h 20m,15:20 | Cambodia Airways | KTI Phnom Penh | KR703 | 1h 20m | DETAILS,2026-02-02T08:14:38.550919
2026-05-01,BKK,arrival,15:20,USM Koh Samui,PG144,PG,1h 15m,15:20 | Bangkok Airways | USM Koh Samui | PG144 | 1h 15m | DETAILS,2026-02-02T08:14:38.679475
2026-05-01,BKK,arrival,15:20,UTH Udon Thani,TG5,TG,1h 10m,15:20 | Thai Airways | UTH Udon Thani | TG5 | 1h 10m | DETAILS,2026-02-02T08:14:38.789722
2026-05-01,BKK,arrival,15:25,CNX Chiang Mai,TG107,TG,1h 20m,15:25 | Thai Airways | CNX Chiang Mai | TG107 | 1h 20m | DETAILS,2026-02-02T08:14:38.911198
2026-05-01,BKK,arrival,15:25,SYD Sydney,TG476,TG,9h 25m,15:25 | Thai Airways | SYD Sydney | TG476 | 9h 25m | DETAILS,2026-02-02T08:14:39.027609
2026-05-01,BKK,arrival,15:25,PQC Phu Quoc,VZ985,VZ,1h 25m,15:25 | Vietjet Thailand | PQC Phu Quoc | VZ985 | 1h 25m | DETAILS,2026-02-02T08:14:39.141995
2026-05-01,BKK,arrival,15:30,VIE Vienna,OS7,OS,10h 5m,15:30 | Austrian | VIE Vienna | OS7 | 10h 5m | DETAILS,2026-02-02T08:14:39.237065
2026-05-01,BKK,arrival,15:30,IKT Irkutsk,S76309,S7,6h 20m,15:30 | S7 Airlines | IKT Irkutsk | S76309 | 6h 20m | DETAILS,2026-02-02T08:14:39.334856
2026-05-01,BKK,arrival,15:35,CNX Chiang Mai,VZ111,VZ,1h 15m,15:35 | Vietjet Thailand | CNX Chiang Mai | VZ111 | 1h 15m | DETAILS,2026-02-02T08:14:39.435282
2026-05-01,BKK,arrival,15:40,FUK Fukuoka,TG649,TG,6h 0m,15:40 | Thai Airways | FUK Fukuoka | TG649 | 6h 0m | DETAILS,2026-02-02T08:14:39.568935
2026-05-01,BKK,arrival,15:40,HND Tokyo,TG683,TG,7h 5m,15:40 | Thai Airways | HND Tokyo | TG683 | 7h 5m | DETAILS,2026-02-02T08:14:39.680483
2026-05-01,BKK,arrival,15:40,NGO Nagoya,TG645,TG,6h 40m,15:40 | Thai Airways | NGO Nagoya | TG645 | 6h 40m | DETAILS,2026-02-02T08:14:39.775065
2026-05-01,BKK,arrival,15:40,HKG Hong Kong,UO700,UO,3h 10m,15:40 | HK Express | HKG Hong Kong | UO700 | 3h 10m | DETAILS,2026-02-02T08:14:39.874935
2026-05-01,BKK,arrival,15:45,KTM Kathmandu,RA401,RA,3h 20m,15:45 | Nepal Airlines | KTM Kathmandu | RA401 | 3h 20m | DETAILS,2026-02-02T08:14:40.009628
2026-05-01,BKK,arrival,15:45,KIX Osaka,TG623,TG,6h 45m,15:45 | Thai Airways | KIX Osaka | TG623 | 6h 45m | DETAILS,2026-02-02T08:14:40.113027
2026-05-01,BKK,arrival,15:45,MNL Manila,TG621,TG,3h 35m,15:45 | Thai Airways | MNL Manila | TG621 | 3h 35m | DETAILS,2026-02-02T08:14:40.219033
2026-05-01,BKK,arrival,15:50,CTS Sapporo,TG671,TG,7h 50m,15:50 | Thai Airways | CTS Sapporo | TG671 | 7h 50m | DETAILS,2026-02-02T08:14:40.318346
2026-05-01,BKK,arrival,15:55,HKG Hong Kong,CX789,CX,3h 10m,15:55 | Cathay Pacific | HKG Hong Kong | CX789 | 3h 10m | DETAILS,2026-02-02T08:14:40.423334
2026-05-01,BKK,arrival,15:55,HKT Phuket,FD4111,FD,1h 35m,15:55 | Thai AirAsia | HKT Phuket | FD4111 | 1h 35m | DETAILS,2026-02-02T08:14:40.543638
2026-05-01,BKK,arrival,15:55,PVG Shanghai,FM833,FM,4h 55m,15:55 | Shanghai Airlines | PVG Shanghai | FM833 | 4h 55m | DETAILS,2026-02-02T08:14:40.647756
2026-05-01,BKK,arrival,15:55,CEI Chiang Rai,TG133,TG,1h 30m,15:55 | Thai Airways | CEI Chiang Rai | TG133 | 1h 30m | DETAILS,2026-02-02T08:14:40.754906
2026-05-01,BKK,arrival,16:00,LHR London,BR68,BR,11h 40m,16:00 | EVA Air | LHR London | BR68 | 11h 40m | DETAILS,2026-02-02T08:14:40.854779
2026-05-01,BKK,arrival,16:00,CNX Chiang Mai,FD4107,FD,1h 30m,16:00 | Thai AirAsia | CNX Chiang Mai | FD4107 | 1h 30m | DETAILS,2026-02-02T08:14:40.958449
2026-05-01,BKK,arrival,16:00,LPQ Luang Prabang,PG942,PG,2h 15m,16:00 | Bangkok Airways | LPQ Luang Prabang | PG942 | 2h 15m | DETAILS,2026-02-02T08:14:41.057784
2026-05-01,BKK,arrival,16:00,LHR London,TG917,TG,11h 25m,16:00 | Thai Airways | LHR London | TG917 | 11h 25m | DETAILS,2026-02-02T08:14:41.171010
2026-05-01,BKK,arrival,16:05,CCU Kolkata,B3700,B3,2h 40m,16:05 | Bhutan Airlines | CCU Kolkata | B3700 | 2h 40m | DETAILS,2026-02-02T08:14:41.268838
2026-05-01,BKK,arrival,16:05,LGW London,BA2231,BA,11h 50m,16:05 | British Airways | LGW London | BA2231 | 11h 50m | DETAILS,2026-02-02T08:14:41.372057
2026-05-01,BKK,arrival,16:05,BLR Bengaluru,IX882,IX,4h 0m,16:05 | Air India Express | BLR Bengaluru | IX882 | 4h 0m | DETAILS,2026-02-02T08:14:41.475502
2026-05-01,BKK,arrival,16:05,KUL Kuala Lumpur,MH782,MH,2h 15m,16:05 | Malaysia Airlines | KUL Kuala Lumpur | MH782 | 2h 15m | DETAILS,2026-02-02T08:14:41.574113
2026-05-01,BKK,arrival,16:05,USM Koh Samui,PG138,PG,1h 35m,16:05 | Bangkok Airways | USM Koh Samui | PG138 | 1h 35m | DETAILS,2026-02-02T08:14:41.674457
2026-05-01,BKK,arrival,16:10,HYD Hyderabad,6E1067,6E,3h 35m,16:10 | IndiGo | HYD Hyderabad | 6E1067 | 3h 35m | DETAILS,2026-02-02T08:14:41.776434
2026-05-01,BKK,arrival,16:10,SYD Sydney,QF295,QF,9h 50m,16:10 | Qantas | SYD Sydney | QF295 | 9h 50m | DETAILS,2026-02-02T08:14:41.873381
2026-05-01,BKK,arrival,16:10,UTH Udon Thani,VZ205,VZ,1h 10m,16:10 | Vietjet Thailand | UTH Udon Thani | VZ205 | 1h 10m | DETAILS,2026-02-02T08:14:41.973270
2026-05-01,BKK,arrival,16:15,HDY Hat Yai,TG264,TG,1h 35m,16:15 | Thai Airways | HDY Hat Yai | TG264 | 1h 35m | DETAILS,2026-02-02T08:14:42.068933
