date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-02-06,BKK,departure,00:01,PER Perth,TG483,TG,6h 54m,00:01 | Thai Airways | PER Perth | TG483 | 6h 54m | DETAILS,2026-01-30T13:01:04.043352
2026-02-06,BKK,departure,13:45,HKG Hong Kong,EK384,EK,2h 55m,13:45 | Emirates | HKG Hong Kong | EK384 | 2h 55m | DETAILS,2026-01-30T13:01:24.401104
2026-02-06,BKK,departure,13:45,TPE Taipei,JX742,JX,3h 40m,13:45 | Starlux | TPE Taipei | JX742 | 3h 40m | DETAILS,2026-01-30T13:01:24.475649
2026-02-06,BKK,departure,13:45,CMB Colombo,UL405,UL,3h 30m,13:45 | SriLankan Airlines | CMB Colombo | UL405 | 3h 30m | DETAILS,2026-01-30T13:01:24.552069
2026-02-06,BKK,departure,13:50,TFU Chengdu,CA466,CA,3h 0m,13:50 | Air China | TFU Chengdu | CA466 | 3h 0m | DETAILS,2026-01-30T13:01:24.667564
2026-02-06,BKK,departure,13:50,PNQ Pune,IX241,IX,4h 40m,13:50 | Air India Express | PNQ Pune | IX241 | 4h 40m | DETAILS,2026-01-30T13:01:24.726951
2026-02-06,BKK,departure,13:50,CNX Chiang Mai,VZ106,VZ,1h 20m,13:50 | Vietjet Thailand | CNX Chiang Mai | VZ106 | 1h 20m | DETAILS,2026-01-30T13:01:24.789058
2026-02-06,BKK,departure,13:50,PVG Shanghai,9C7422,9C,4h 15m,13:50 | Spring Airlines | PVG Shanghai | 9C7422 | 4h 15m | DETAILS,2026-01-30T13:01:24.855614
2026-02-06,BKK,departure,13:55,HKT Phuket,TG211,TG,1h 30m,13:55 | Thai Airways | HKT Phuket | TG211 | 1h 30m | DETAILS,2026-01-30T13:01:24.913696
2026-02-06,BKK,departure,13:55,CAN Guangzhou,CZ8100,CZ,3h 5m,13:55 | China Southern | CAN Guangzhou | CZ8100 | 3h 5m | DETAILS,2026-01-30T13:01:24.969733
2026-02-06,BKK,departure,14:00,SGN Ho Chi Minh City,VJ804,VJ,1h 30m,14:00 | VietJet | SGN Ho Chi Minh City | VJ804 | 1h 30m | DETAILS,2026-01-30T13:01:25.028985
2026-02-06,BKK,departure,14:00,VIE Vienna,OS6,OS,11h 35m,14:00 | Austrian | VIE Vienna | OS6 | 11h 35m | DETAILS,2026-01-30T13:01:25.089915
2026-02-06,BKK,departure,14:00,HKG Hong Kong,TG638,TG,2h 45m,14:00 | Thai Airways | HKG Hong Kong | TG638 | 2h 45m | DETAILS,2026-01-30T13:01:25.149689
2026-02-06,BKK,departure,14:05,TPE Taipei,CI832,CI,3h 35m,14:05 | China Airlines | TPE Taipei | CI832 | 3h 35m | DETAILS,2026-01-30T13:01:25.225916
2026-02-06,BKK,departure,14:05,XIY Xian,9C6294,9C,3h 50m,14:05 | Spring Airlines | XIY Xian | 9C6294 | 3h 50m | DETAILS,2026-01-30T13:01:25.285272
2026-02-06,BKK,departure,14:10,DAC Dhaka,BS218,BS,2h 40m,14:10 | US-Bangla Airlines | DAC Dhaka | BS218 | 2h 40m | DETAILS,2026-01-30T13:01:25.371535
2026-02-06,BKK,departure,14:10,KBV Krabi,FD4400,FD,1h 25m,14:10 | Thai AirAsia | KBV Krabi | FD4400 | 1h 25m | DETAILS,2026-01-30T13:01:25.458351
2026-02-06,BKK,departure,14:10,KKC Khon Kaen,TG44,TG,1h 0m,14:10 | Thai Airways | KKC Khon Kaen | TG44 | 1h 0m | DETAILS,2026-01-30T13:01:25.545253
2026-02-06,BKK,departure,14:15,CGK Jakarta,GA867,GA,3h 40m,14:15 | Garuda Indonesia | CGK Jakarta | GA867 | 3h 40m | DETAILS,2026-01-30T13:01:25.613397
2026-02-06,BKK,departure,14:15,KUL Kuala Lumpur,MH789,MH,2h 20m,14:15 | Malaysia Airlines | KUL Kuala Lumpur | MH789 | 2h 20m | DETAILS,2026-01-30T13:01:25.726271
2026-02-06,BKK,departure,14:15,MNL Manila,TG624,TG,3h 10m,14:15 | Thai Airways | MNL Manila | TG624 | 3h 10m | DETAILS,2026-01-30T13:01:25.787859
2026-02-06,BKK,departure,14:15,CGK Jakarta,ET628,ET,3h 50m,14:15 | Ethiopian | CGK Jakarta | ET628 | 3h 50m | DETAILS,2026-01-30T13:01:25.851460
2026-02-06,BKK,departure,14:20,HKT Phuket,FD4112,FD,1h 30m,14:20 | Thai AirAsia | HKT Phuket | FD4112 | 1h 30m | DETAILS,2026-01-30T13:01:25.910267
2026-02-06,BKK,departure,14:20,SGN Ho Chi Minh City,VN604,VN,1h 45m,14:20 | Vietnam Airlines | SGN Ho Chi Minh City | VN604 | 1h 45m | DETAILS,2026-01-30T13:01:25.967605
2026-02-06,BKK,departure,14:25,USM Koh Samui,PG151,PG,1h 10m,14:25 | Bangkok Airways | USM Koh Samui | PG151 | 1h 10m | DETAILS,2026-01-30T13:01:26.029225
2026-02-06,BKK,departure,14:25,CGK Jakarta,TG435,TG,3h 30m,14:25 | Thai Airways | CGK Jakarta | TG435 | 3h 30m | DETAILS,2026-01-30T13:01:26.089934
2026-02-06,BKK,departure,14:25,HND Tokyo,NH878,NH,5h 45m,14:25 | ANA | HND Tokyo | NH878 | 5h 45m | DETAILS,2026-01-30T13:01:26.152532
2026-02-06,BKK,departure,14:25,NGB Ningbo,9C7432,9C,4h 15m,14:25 | Spring Airlines | NGB Ningbo | 9C7432 | 4h 15m | DETAILS,2026-01-30T13:01:26.212819
2026-02-06,BKK,departure,14:25,KBV Krabi,VZ342,VZ,1h 30m,14:25 | Vietjet Thailand | KBV Krabi | VZ342 | 1h 30m | DETAILS,2026-01-30T13:01:26.274541
2026-02-06,BKK,departure,14:30,CEI Chiang Rai,FD4152,FD,1h 25m,14:30 | Thai AirAsia | CEI Chiang Rai | FD4152 | 1h 25m | DETAILS,2026-01-30T13:01:26.335381
2026-02-06,BKK,departure,14:30,USM Koh Samui,PG153,PG,1h 10m,14:30 | Bangkok Airways | USM Koh Samui | PG153 | 1h 10m | DETAILS,2026-01-30T13:01:26.417496
2026-02-06,BKK,departure,14:30,SGN Ho Chi Minh City,VU130,VU,1h 40m,14:30 | Vietravel Airlines | SGN Ho Chi Minh City | VU130 | 1h 40m | DETAILS,2026-01-30T13:01:26.499264
2026-02-06,BKK,departure,14:35,OVB Novosibirsk,S75702,S7,10h 0m,14:35 | S7 Airlines | OVB Novosibirsk | S75702 | 10h 0m | DETAILS,2026-01-30T13:01:26.583185
2026-02-06,BKK,departure,14:40,CAN Guangzhou,KQ886,KQ,2h 55m,14:40 | Kenya Airways | CAN Guangzhou | KQ886 | 2h 55m | DETAILS,2026-01-30T13:01:26.663682
2026-02-06,BKK,departure,14:40,TPE Taipei,BR202,BR,3h 35m,14:40 | EVA Air | TPE Taipei | BR202 | 3h 35m | DETAILS,2026-01-30T13:01:26.772394
2026-02-06,BKK,departure,14:40,AUH Abu Dhabi,EY405,EY,7h 25m,14:40 | Etihad | AUH Abu Dhabi | EY405 | 7h 25m | DETAILS,2026-01-30T13:01:26.832068
2026-02-06,BKK,departure,14:40,PQC Phu Quoc,VZ982,VZ,1h 20m,14:40 | Vietjet Thailand | PQC Phu Quoc | VZ982 | 1h 20m | DETAILS,2026-01-30T13:01:26.892772
2026-02-06,BKK,departure,14:40,UBP Ubon Ratchathani,VZ224,VZ,1h 5m,14:40 | Vietjet Thailand | UBP Ubon Ratchathani | VZ224 | 1h 5m | DETAILS,2026-01-30T13:01:26.952346
2026-02-06,BKK,departure,14:45,BOM Mumbai,AI2353,AI,4h 35m,14:45 | Air India | BOM Mumbai | AI2353 | 4h 35m | DETAILS,2026-01-30T13:01:27.010422
2026-02-06,BKK,departure,14:50,HND Tokyo,TG660,TG,5h 40m,14:50 | Thai Airways | HND Tokyo | TG660 | 5h 40m | DETAILS,2026-01-30T13:01:27.069080
2026-02-06,BKK,departure,14:55,SIN Singapore,TG407,TG,2h 20m,14:55 | Thai Airways | SIN Singapore | TG407 | 2h 20m | DETAILS,2026-01-30T13:01:27.129411
2026-02-06,BKK,departure,15:00,HKT Phuket,TG215,TG,1h 30m,15:00 | Thai Airways | HKT Phuket | TG215 | 1h 30m | DETAILS,2026-01-30T13:01:27.189912
2026-02-06,BKK,departure,15:00,SWA Jieyang,9C6194,9C,2h 55m,15:00 | Spring Airlines | SWA Jieyang | 9C6194 | 2h 55m | DETAILS,2026-01-30T13:01:27.252860
2026-02-06,BKK,departure,15:00,HEL Helsinki,AY144,AY,12h 35m,15:00 | Finnair | HEL Helsinki | AY144 | 12h 35m | DETAILS,2026-01-30T13:01:27.311250
2026-02-06,BKK,departure,15:05,KMG Kunming,MU6088,MU,2h 25m,15:05 | China Eastern | KMG Kunming | MU6088 | 2h 25m | DETAILS,2026-01-30T13:01:27.386066
2026-02-06,BKK,departure,15:05,CNX Chiang Mai,TG112,TG,1h 20m,15:05 | Thai Airways | CNX Chiang Mai | TG112 | 1h 20m | DETAILS,2026-01-30T13:01:27.471485
2026-02-06,BKK,departure,15:05,HAN Hanoi,VJ902,VJ,1h 55m,15:05 | VietJet | HAN Hanoi | VJ902 | 1h 55m | DETAILS,2026-01-30T13:01:27.553922
2026-02-06,BKK,departure,15:05,HKG Hong Kong,CX674,CX,2h 55m,15:05 | Cathay Pacific | HKG Hong Kong | CX674 | 2h 55m | DETAILS,2026-01-30T13:01:27.626013
2026-02-06,BKK,departure,15:10,DEL Delhi,AI2356,AI,4h 50m,15:10 | Air India | DEL Delhi | AI2356 | 4h 50m | DETAILS,2026-01-30T13:01:27.713059
2026-02-06,BKK,departure,15:15,KHV Khabarovsk,SU655,SU,6h 55m,15:15 | Aeroflot | KHV Khabarovsk | SU655 | 6h 55m | DETAILS,2026-01-30T13:01:27.823469
2026-02-06,BKK,departure,15:15,CNX Chiang Mai,VZ108,VZ,1h 30m,15:15 | Vietjet Thailand | CNX Chiang Mai | VZ108 | 1h 30m | DETAILS,2026-01-30T13:01:27.883710
2026-02-06,BKK,departure,15:15,USM Koh Samui,PG161,PG,1h 10m,15:15 | Bangkok Airways | USM Koh Samui | PG161 | 1h 10m | DETAILS,2026-01-30T13:01:27.945417
2026-02-06,BKK,departure,15:15,CAN Guangzhou,CZ5096,CZ,2h 55m,15:15 | China Southern | CAN Guangzhou | CZ5096 | 2h 55m | DETAILS,2026-01-30T13:01:28.006824
2026-02-06,BKK,departure,15:20,RUH Riyadh,SV847,SV,8h 10m,15:20 | Saudia | RUH Riyadh | SV847 | 8h 10m | DETAILS,2026-01-30T13:01:28.070375
2026-02-06,BKK,departure,15:25,HKT Phuket,VZ306,VZ,1h 35m,15:25 | Vietjet Thailand | HKT Phuket | VZ306 | 1h 35m | DETAILS,2026-01-30T13:01:28.131344
2026-02-06,BKK,departure,15:30,DEL Delhi,6E1054,6E,4h 40m,15:30 | IndiGo | DEL Delhi | 6E1054 | 4h 40m | DETAILS,2026-01-30T13:01:28.192217
2026-02-06,BKK,departure,15:30,USM Koh Samui,PG145,PG,1h 10m,15:30 | Bangkok Airways | USM Koh Samui | PG145 | 1h 10m | DETAILS,2026-01-30T13:01:28.250013
2026-02-06,BKK,departure,15:30,THS Sukhothai,PG213,PG,1h 20m,15:30 | Bangkok Airways | THS Sukhothai | PG213 | 1h 20m | DETAILS,2026-01-30T13:01:28.315213
2026-02-06,BKK,departure,15:40,RGN Yangon,8M334,8M,1h 20m,15:40 | MAI | RGN Yangon | 8M334 | 1h 20m | DETAILS,2026-01-30T13:01:28.372703
2026-02-06,BKK,departure,15:45,CAN Guangzhou,CZ3082,CZ,2h 55m,15:45 | China Southern | CAN Guangzhou | CZ3082 | 2h 55m | DETAILS,2026-01-30T13:01:28.449412
2026-02-06,BKK,departure,15:45,LJG Lijiang,DR5042,DR,2h 40m,15:45 | Ruili Airlines | LJG Lijiang | DR5042 | 2h 40m | DETAILS,2026-01-30T13:01:28.529969
2026-02-06,BKK,departure,15:50,HKG Hong Kong,HX776,HX,2h 50m,15:50 | Hong Kong Airlines | HKG Hong Kong | HX776 | 2h 50m | DETAILS,2026-01-30T13:01:28.615598
2026-02-06,BKK,departure,15:50,USM Koh Samui,PG163,PG,1h 10m,15:50 | Bangkok Airways | USM Koh Samui | PG163 | 1h 10m | DETAILS,2026-01-30T13:01:28.689179
2026-02-06,BKK,departure,15:50,PVG Shanghai,9C7280,9C,4h 5m,15:50 | Spring Airlines | PVG Shanghai | 9C7280 | 4h 5m | DETAILS,2026-01-30T13:01:28.769783
2026-02-06,BKK,departure,15:50,DAD Da Nang,VZ962,VZ,1h 40m,15:50 | Vietjet Thailand | DAD Da Nang | VZ962 | 1h 40m | DETAILS,2026-01-30T13:01:28.880355
2026-02-06,BKK,departure,15:50,SIN Singapore,SQ709,SQ,2h 35m,15:50 | Singapore Airlines | SIN Singapore | SQ709 | 2h 35m | DETAILS,2026-01-30T13:01:28.937357
2026-02-06,BKK,departure,15:55,KMG Kunming,MU742,MU,2h 30m,15:55 | China Eastern | KMG Kunming | MU742 | 2h 30m | DETAILS,2026-01-30T13:01:29.001271
2026-02-06,BKK,departure,15:55,HAN Hanoi,VN614,VN,1h 55m,15:55 | Vietnam Airlines | HAN Hanoi | VN614 | 1h 55m | DETAILS,2026-01-30T13:01:29.059014
2026-02-06,BKK,departure,16:00,BFV Buri Ram,FD4511,FD,1h 5m,16:00 | Thai AirAsia | BFV Buri Ram | FD4511 | 1h 5m | DETAILS,2026-01-30T13:01:29.121213
2026-02-06,BKK,departure,16:10,STV Surat Gujarat,IX263,IX,5h 0m,16:10 | Air India Express | STV Surat Gujarat | IX263 | 5h 0m | DETAILS,2026-01-30T13:01:29.182211
2026-02-06,BKK,departure,16:15,DAC Dhaka,BG389,BG,2h 45m,16:15 | Biman | DAC Dhaka | BG389 | 2h 45m | DETAILS,2026-01-30T13:01:29.243046
2026-02-06,BKK,departure,16:15,TDX Trat,PG307,PG,1h 0m,16:15 | Bangkok Airways | TDX Trat | PG307 | 1h 0m | DETAILS,2026-01-30T13:01:29.301661
2026-02-06,BKK,departure,16:15,UBP Ubon Ratchathani,TG28,TG,1h 10m,16:15 | Thai Airways | UBP Ubon Ratchathani | TG28 | 1h 10m | DETAILS,2026-01-30T13:01:29.361300
2026-02-06,BKK,departure,16:15,USM Koh Samui,PG159,PG,1h 35m,16:15 | Bangkok Airways | USM Koh Samui | PG159 | 1h 35m | DETAILS,2026-01-30T13:01:29.424121
2026-02-06,BKK,departure,16:15,PVG Shanghai,9C7282,9C,4h 10m,16:15 | Spring Airlines | PVG Shanghai | 9C7282 | 4h 10m | DETAILS,2026-01-30T13:01:29.514074
2026-02-06,BKK,departure,16:20,PEK Beijing,HU430,HU,4h 40m,16:20 | Hainan Airlines | PEK Beijing | HU430 | 4h 40m | DETAILS,2026-01-30T13:01:29.593851
2026-02-06,BKK,departure,16:20,NKG Nanjing,JD620,JD,3h 35m,16:20 | Capital Airlines | NKG Nanjing | JD620 | 3h 35m | DETAILS,2026-01-30T13:01:29.681072
2026-02-06,BKK,departure,16:20,KTI Phnom Penh,KR704,KR,1h 30m,16:20 | Cambodia Airways | KTI Phnom Penh | KR704 | 1h 30m | DETAILS,2026-01-30T13:01:29.763446
2026-02-06,BKK,departure,16:25,CNX Chiang Mai,FD4108,FD,1h 20m,16:25 | Thai AirAsia | CNX Chiang Mai | FD4108 | 1h 20m | DETAILS,2026-01-30T13:01:29.872466
2026-02-06,BKK,departure,16:25,NOU Noumea,SB501,SB,10h 5m,16:25 | Aircalin | NOU Noumea | SB501 | 10h 5m | DETAILS,2026-01-30T13:01:29.932454
2026-02-06,BKK,departure,16:25,HKG Hong Kong,UO701,UO,2h 55m,16:25 | HK Express | HKG Hong Kong | UO701 | 2h 55m | DETAILS,2026-01-30T13:01:30.001598
2026-02-06,BKK,departure,16:30,HDY Hat Yai,FD4204,FD,1h 30m,16:30 | Thai AirAsia | HDY Hat Yai | FD4204 | 1h 30m | DETAILS,2026-01-30T13:01:30.059998
2026-02-06,BKK,departure,16:30,TLV Tel Aviv-Yafo,LY84,LY,11h 15m,16:30 | El Al | TLV Tel Aviv-Yafo | LY84 | 11h 15m | DETAILS,2026-01-30T13:01:30.122645
2026-02-06,BKK,departure,16:30,USM Koh Samui,PG165,PG,1h 10m,16:30 | Bangkok Airways | USM Koh Samui | PG165 | 1h 10m | DETAILS,2026-01-30T13:01:30.185466
2026-02-06,BKK,departure,16:30,IKT Irkutsk,S76310,S7,6h 25m,16:30 | S7 Airlines | IKT Irkutsk | S76310 | 6h 25m | DETAILS,2026-01-30T13:01:30.246512
2026-02-06,BKK,departure,16:30,KJA Krasnojarsk,SU815,SU,7h 0m,16:30 | Aeroflot | KJA Krasnojarsk | SU815 | 7h 0m | DETAILS,2026-01-30T13:01:30.308319
2026-02-06,BKK,departure,16:35,SIN Singapore,TG409,TG,2h 20m,16:35 | Thai Airways | SIN Singapore | TG409 | 2h 20m | DETAILS,2026-01-30T13:01:30.367335
2026-02-06,BKK,departure,16:45,KWE Guiyang,AQ1208,AQ,2h 5m,16:45 | 9 Air | KWE Guiyang | AQ1208 | 2h 5m | DETAILS,2026-01-30T13:01:30.428021
2026-02-06,BKK,departure,16:45,KUL Kuala Lumpur,TG417,TG,2h 10m,16:45 | Thai Airways | KUL Kuala Lumpur | TG417 | 2h 10m | DETAILS,2026-01-30T13:01:30.485481
2026-02-06,BKK,departure,16:50,PVG Shanghai,FM834,FM,4h 20m,16:50 | Shanghai Airlines | PVG Shanghai | FM834 | 4h 20m | DETAILS,2026-01-30T13:01:30.568371
2026-02-06,BKK,departure,16:50,CEI Chiang Rai,TG136,TG,1h 30m,16:50 | Thai Airways | CEI Chiang Rai | TG136 | 1h 30m | DETAILS,2026-01-30T13:01:30.650838
2026-02-06,BKK,departure,16:50,UTH Udon Thani,VZ202,VZ,1h 10m,16:50 | Vietjet Thailand | UTH Udon Thani | VZ202 | 1h 10m | DETAILS,2026-01-30T13:01:30.744435
2026-02-06,BKK,departure,16:55,HKG Hong Kong,CX706,CX,2h 45m,16:55 | Cathay Pacific | HKG Hong Kong | CX706 | 2h 45m | DETAILS,2026-01-30T13:01:30.823842
2026-02-06,BKK,departure,16:55,HKG Hong Kong,UA821,UA,2h 50m,16:55 | United | HKG Hong Kong | UA821 | 2h 50m | DETAILS,2026-01-30T13:01:30.933104
2026-02-06,BKK,departure,17:00,URT Surat Thani,VZ352,VZ,1h 20m,17:00 | Vietjet Thailand | URT Surat Thani | VZ352 | 1h 20m | DETAILS,2026-01-30T13:01:30.997665
2026-02-06,BKK,departure,17:00,KBV Krabi,VZ2342,VZ,1h 25m,17:00 | Vietjet Thailand | KBV Krabi | VZ2342 | 1h 25m | DETAILS,2026-01-30T13:01:31.061984
2026-02-06,BKK,departure,17:00,SIN Singapore,TR637,TR,2h 40m,17:00 | Scoot | SIN Singapore | TR637 | 2h 40m | DETAILS,2026-01-30T13:01:31.120527
2026-02-06,BKK,departure,17:05,KUL Kuala Lumpur,MH783,MH,2h 20m,17:05 | Malaysia Airlines | KUL Kuala Lumpur | MH783 | 2h 20m | DETAILS,2026-01-30T13:01:31.181134
2026-02-06,BKK,departure,17:05,BLR Bengaluru,IX883,IX,4h 10m,17:05 | Air India Express | BLR Bengaluru | IX883 | 4h 10m | DETAILS,2026-01-30T13:01:31.241813
2026-02-06,BKK,departure,17:10,HYD Hyderabad,6E1068,6E,3h 55m,17:10 | IndiGo | HYD Hyderabad | 6E1068 | 3h 55m | DETAILS,2026-01-30T13:01:31.303087
2026-02-06,BKK,departure,17:10,RGN Yangon,TG303,TG,1h 20m,17:10 | Thai Airways | RGN Yangon | TG303 | 1h 20m | DETAILS,2026-01-30T13:01:31.360110
2026-02-06,BKK,departure,17:10,LYA Luoyang,UQ2642,UQ,4h 10m,17:10 | Urumqi Airlines | LYA Luoyang | UQ2642 | 4h 10m | DETAILS,2026-01-30T13:01:31.418587
2026-02-06,BKK,departure,17:15,HKT Phuket,TG217,TG,1h 30m,17:15 | Thai Airways | HKT Phuket | TG217 | 1h 30m | DETAILS,2026-01-30T13:01:31.479128
2026-02-06,BKK,departure,17:15,TPE Taipei,BR68,BR,3h 35m,17:15 | EVA Air | TPE Taipei | BR68 | 3h 35m | DETAILS,2026-01-30T13:01:31.550130
2026-02-06,BKK,departure,17:20,USM Koh Samui,PG171,PG,1h 35m,17:20 | Bangkok Airways | USM Koh Samui | PG171 | 1h 35m | DETAILS,2026-01-30T13:01:31.629341
2026-02-06,BKK,departure,17:25,HGH Hangzhou,GJ8022,GJ,4h 0m,17:25 | Loong Air | HGH Hangzhou | GJ8022 | 4h 0m | DETAILS,2026-01-30T13:01:31.718547
2026-02-06,BKK,departure,17:25,KKC Khon Kaen,VZ214,VZ,1h 5m,17:25 | Vietjet Thailand | KKC Khon Kaen | VZ214 | 1h 5m | DETAILS,2026-01-30T13:01:31.802641
2026-02-06,BKK,departure,17:25,SAI Siem Reap,PG907,PG,1h 5m,17:25 | Bangkok Airways | SAI Siem Reap | PG907 | 1h 5m | DETAILS,2026-01-30T13:01:31.872681
2026-02-06,BKK,departure,17:30,HAN Hanoi,TG564,TG,1h 50m,17:30 | Thai Airways | HAN Hanoi | TG564 | 1h 50m | DETAILS,2026-01-30T13:01:31.974360
2026-02-06,BKK,departure,17:30,TPE Taipei,TG636,TG,3h 40m,17:30 | Thai Airways | TPE Taipei | TG636 | 3h 40m | DETAILS,2026-01-30T13:01:32.036196
2026-02-06,BKK,departure,17:30,HKT Phuket,PG277,PG,1h 35m,17:30 | Bangkok Airways | HKT Phuket | PG277 | 1h 35m | DETAILS,2026-01-30T13:01:32.100843
2026-02-06,BKK,departure,17:35,XMN Xiamen,MF834,MF,3h 10m,17:35 | XiamenAir | XMN Xiamen | MF834 | 3h 10m | DETAILS,2026-01-30T13:01:32.157429
2026-02-06,BKK,departure,17:35,SGN Ho Chi Minh City,TG556,TG,1h 30m,17:35 | Thai Airways | SGN Ho Chi Minh City | TG556 | 1h 30m | DETAILS,2026-01-30T13:01:32.217680
2026-02-06,BKK,departure,17:40,HKG Hong Kong,CX708,CX,2h 50m,17:40 | Cathay Pacific | HKG Hong Kong | CX708 | 2h 50m | DETAILS,2026-01-30T13:01:32.277870
2026-02-06,BKK,departure,17:40,TPE Taipei,JX746,JX,3h 50m,17:40 | Starlux | TPE Taipei | JX746 | 3h 50m | DETAILS,2026-01-30T13:01:32.337681
2026-02-06,BKK,departure,17:40,USM Koh Samui,PG173,PG,1h 35m,17:40 | Bangkok Airways | USM Koh Samui | PG173 | 1h 35m | DETAILS,2026-01-30T13:01:32.396669
2026-02-06,BKK,departure,17:45,KTI Phnom Penh,VZ722,VZ,1h 15m,17:45 | Vietjet Thailand | KTI Phnom Penh | VZ722 | 1h 15m | DETAILS,2026-01-30T13:01:32.460497
2026-02-06,BKK,departure,17:50,TPE Taipei,CI836,CI,3h 35m,17:50 | China Airlines | TPE Taipei | CI836 | 3h 35m | DETAILS,2026-01-30T13:01:32.520480
2026-02-06,BKK,departure,17:55,TFU Chengdu,CA472,CA,3h 20m,17:55 | Air China | TFU Chengdu | CA472 | 3h 20m | DETAILS,2026-01-30T13:01:32.601032
2026-02-06,BKK,departure,17:55,DEL Delhi,AI2335,AI,4h 50m,17:55 | Air India | DEL Delhi | AI2335 | 4h 50m | DETAILS,2026-01-30T13:01:32.680379
2026-02-06,BKK,departure,17:55,SHJ Sharjah,G9817,G9,7h 0m,17:55 | Air Arabia | SHJ Sharjah | G9817 | 7h 0m | DETAILS,2026-01-30T13:01:32.769871
2026-02-06,BKK,departure,18:00,SYD Sydney,QF296,QF,9h 35m,18:00 | Qantas | SYD Sydney | QF296 | 9h 35m | DETAILS,2026-01-30T13:01:32.859725
2026-02-06,BKK,departure,18:00,DAD Da Nang,VN626,VN,1h 35m,18:00 | Vietnam Airlines | DAD Da Nang | VN626 | 1h 35m | DETAILS,2026-01-30T13:01:32.938118
2026-02-06,BKK,departure,18:00,CEI Chiang Rai,VZ134,VZ,1h 25m,18:00 | Vietjet Thailand | CEI Chiang Rai | VZ134 | 1h 25m | DETAILS,2026-01-30T13:01:33.049385
2026-02-06,BKK,departure,18:05,CAN Guangzhou,CZ8024,CZ,2h 50m,18:05 | China Southern | CAN Guangzhou | CZ8024 | 2h 50m | DETAILS,2026-01-30T13:01:33.110599
2026-02-06,BKK,departure,18:10,SIN Singapore,SQ711,SQ,2h 30m,18:10 | Singapore Airlines | SIN Singapore | SQ711 | 2h 30m | DETAILS,2026-01-30T13:01:33.168609
2026-02-06,BKK,departure,18:10,HKG Hong Kong,TG602,TG,2h 45m,18:10 | Thai Airways | HKG Hong Kong | TG602 | 2h 45m | DETAILS,2026-01-30T13:01:33.227213
2026-02-06,BKK,departure,18:15,KTI Phnom Penh,TG584,TG,1h 20m,18:15 | Thai Airways | KTI Phnom Penh | TG584 | 1h 20m | DETAILS,2026-01-30T13:01:33.289175
2026-02-06,BKK,departure,18:20,UTH Udon Thani,FD4352,FD,1h 10m,18:20 | Thai AirAsia | UTH Udon Thani | FD4352 | 1h 10m | DETAILS,2026-01-30T13:01:33.347641
2026-02-06,BKK,departure,18:20,MEL Melbourne,TG465,TG,9h 0m,18:20 | Thai Airways | MEL Melbourne | TG465 | 9h 0m | DETAILS,2026-01-30T13:01:33.409684
2026-02-06,BKK,departure,18:20,TFU Chengdu,3U3936,3U,3h 0m,18:20 | Sichuan Airlines | TFU Chengdu | 3U3936 | 3h 0m | DETAILS,2026-01-30T13:01:33.470584
2026-02-06,BKK,departure,18:25,KBV Krabi,FD4408,FD,1h 35m,18:25 | Thai AirAsia | KBV Krabi | FD4408 | 1h 35m | DETAILS,2026-01-30T13:01:33.531105
2026-02-06,BKK,departure,18:25,KBV Krabi,TG249,TG,1h 25m,18:25 | Thai Airways | KBV Krabi | TG249 | 1h 25m | DETAILS,2026-01-30T13:01:33.593163
2026-02-06,BKK,departure,18:25,TAO Qingdao,QW9898,QW,4h 15m,18:25 | Qingdao Airlines | TAO Qingdao | QW9898 | 4h 15m | DETAILS,2026-01-30T13:01:33.675617
2026-02-06,BKK,departure,18:30,HDY Hat Yai,TG267,TG,1h 30m,18:30 | Thai Airways | HDY Hat Yai | TG267 | 1h 30m | DETAILS,2026-01-30T13:01:33.753940
2026-02-06,BKK,departure,18:30,VTE Vientiane,TG574,TG,1h 15m,18:30 | Thai Airways | VTE Vientiane | TG574 | 1h 15m | DETAILS,2026-01-30T13:01:33.836441
2026-02-06,BKK,departure,18:30,HKT Phuket,TG221,TG,1h 30m,18:30 | Thai Airways | HKT Phuket | TG221 | 1h 30m | DETAILS,2026-01-30T13:01:33.913461
2026-02-06,BKK,departure,18:30,SIN Singapore,TR611,TR,2h 45m,18:30 | Scoot | SIN Singapore | TR611 | 2h 45m | DETAILS,2026-01-30T13:01:34.020130
2026-02-06,BKK,departure,18:35,KHH Kaohsiung,CI840,CI,3h 20m,18:35 | China Airlines | KHH Kaohsiung | CI840 | 3h 20m | DETAILS,2026-01-30T13:01:34.085388
2026-02-06,BKK,departure,18:35,HAN Hanoi,VJ904,VJ,1h 50m,18:35 | VietJet | HAN Hanoi | VJ904 | 1h 50m | DETAILS,2026-01-30T13:01:34.154006
2026-02-06,BKK,departure,18:35,HKT Phuket,VZ2304,VZ,1h 35m,18:35 | Vietjet Thailand | HKT Phuket | VZ2304 | 1h 35m | DETAILS,2026-01-30T13:01:34.210311
2026-02-06,BKK,departure,18:35,PKX Beijing,VZ3718,VZ,4h 40m,18:35 | Vietjet Thailand | PKX Beijing | VZ3718 | 4h 40m | DETAILS,2026-01-30T13:01:34.269520
2026-02-06,BKK,departure,18:40,USM Koh Samui,PG177,PG,1h 10m,18:40 | Bangkok Airways | USM Koh Samui | PG177 | 1h 10m | DETAILS,2026-01-30T13:01:34.329008
